ID,income,firstDate,lastDate,amount,freqSales,saleSizeCode,starCustomer,lastSale,avrSale,class
4808,1,8608,9602,0.21,1,E,X,11,4.93,0
4809,5,9209,9603,0.06,1,G,0,30,25,0
4810,6,9103,9512,0.1,2,F,0,12,10.8,0
4811,4,9201,9602,0.24,4,D,X,7,5.5,0
4812,3,9104,9603,0.3,3,D,X,5,4.11,0
4813,7,9402,9509,0.09,2,F,0,20,13.33,0
4814,4,9101,9509,0.38,3,E,X,10,9.13,0
4815,6,8910,9512,0.12,1,F,X,15,13.25,0
4816,1,9102,9509,0.35,3,D,X,6,3.94,0
4817,4,8907,9504,0.08,1,F,0,20,14.25,0
4818,1,9009,9506,0.27,1,G,X,50,16.55,0
4819,2,9203,9510,0.18,2,E,0,10,10.7,0
4820,5,9203,9512,0.13,3,E,0,10,7.83,0
4821,6,8608,9603,0.19,3,F,0,10,9.84,0
4822,0,8811,9603,0.43,3,D,X,5,3.31,0
4823,1,9201,9508,0.13,3,F,0,12,12.83,0
4824,4,8610,9504,0.18,1,F,X,18,10.66,0
4825,1,8612,9512,0.33,1,E,X,10,7.41,0
4826,5,9409,9512,0.06,1,G,0,50,45,0
4827,0,9510,9510,0.06,1,G,0,35,35,0
4828,6,9407,9505,0.08,1,F,0,20,12.5,0
4829,2,9601,9601,0.07,1,F,0,20,20,0
4830,5,8909,9510,0.21,1,E,X,12,7.71,1
4831,1,8611,9512,0.4,3,E,X,5,4.35,0
4832,5,8612,9508,0.2,2,F,X,15,9.23,0
4833,6,8901,9512,0.11,1,G,0,25,21.25,0
4834,0,9103,9508,0.27,1,F,X,20,13.33,0
4835,1,8612,9512,0.19,3,E,X,10,6.46,0
4836,0,9401,9508,0.14,1,F,X,17,12.4,0
4837,4,9403,9601,0.06,1,G,0,27,26,0
4838,4,8802,9603,0.14,2,F,0,15,11,0
4839,2,8801,9603,0.18,1,E,X,10,9.91,0
4840,7,8912,9504,0.15,1,F,0,20,12.25,0
4841,2,9402,9602,0.25,4,D,X,9,6,0
4842,2,8609,9603,0.39,2,E,X,5,4.61,0
4843,1,8610,9503,0.2,1,E,X,10,9.85,0
4844,0,9412,9512,0.16,3,F,0,15,11.75,0
4845,4,9410,9601,0.28,4,D,X,6,4.66,1
4846,4,9501,9702,0.13,1,F,0,20,16.66,0
4847,0,9507,9507,0.05,1,G,0,25,25,0
4848,7,9602,9602,0.07,1,F,0,18,18,0
4849,1,8703,9602,0.38,4,D,X,6,4.53,0
4850,1,9509,9509,0.07,1,F,0,15,15,0
4851,0,9409,9510,0.12,1,F,X,20,10.75,0
4852,0,9009,9509,0.18,2,F,X,15,16,0
4853,2,8703,9602,0.23,2,E,X,10,11.29,0
4854,2,9210,9512,0.12,1,F,0,15,11.4,0
4855,2,8809,9610,0.2,2,F,X,15,11.56,1
4856,3,9302,9510,0.08,1,F,0,15,10,0
4857,5,9301,9512,0.18,4,F,0,21,17.44,0
4858,2,9301,9511,0.26,3,E,X,10,8.45,1
4859,5,9506,9512,0.09,2,G,0,35,32.5,0
4860,0,8707,9603,0.13,2,F,0,15,10.77,0
4861,2,8612,9602,0.19,3,G,X,18,17.39,0
4862,2,9204,9504,0.09,1,F,0,15,10,0
4863,2,9412,9603,0.15,3,F,0,12,11.75,0
4864,2,9101,9512,0.13,1,F,X,20,14.62,0
4865,0,8611,9603,0.28,4,D,X,5,5.03,0
4866,1,8910,9506,0.08,1,G,0,25,20.6,0
4867,0,8701,9511,0.41,4,D,X,5,4.5,0
4868,5,9404,9509,0.11,2,F,0,21,15.25,0
4869,6,8909,9512,0.2,2,F,X,20,14.15,0
4870,0,8811,9603,0.39,2,E,X,12,7.26,0
4871,0,9509,9509,0.07,1,F,0,15,15,0
4872,0,8910,9505,0.2,1,F,X,19,13.46,0
4873,1,8612,9601,0.2,3,E,X,6,5.57,0
4874,5,9005,9512,0.28,4,D,X,5,5.16,0
4875,6,8610,9511,0.31,1,F,X,15,9.17,1
4876,1,9209,9603,0.15,4,F,0,10,12.85,0
4877,7,9601,9701,0.11,1,F,0,25,22.5,0
4878,1,8911,9602,0.17,3,E,0,10,10.3,0
4879,1,9203,9512,0.09,1,G,0,55,33,0
4880,1,8701,9603,0.38,2,E,X,5,7.16,0
4881,0,9011,9602,0.24,2,F,X,15,5.16,0
4882,4,9011,9512,0.08,1,F,0,18,13.5,0
4883,4,9411,9512,0.16,3,E,0,9,7.75,0
4884,5,9103,9504,0.06,1,G,0,35,20,0
4885,0,9411,9601,0.08,1,G,0,50,31.5,0
4886,4,8609,9603,0.26,2,E,X,5,4,1
4887,7,9010,9505,0.11,1,F,0,17,12,0
4888,2,9401,9512,0.11,2,F,0,20,14.25,0
4889,7,9509,9509,0.07,1,F,0,20,20,0
4890,2,9310,9601,0.27,1,E,X,12,10.63,0
4891,7,8910,9512,0.12,1,G,0,25,13,0
4892,7,8608,9512,0.34,1,E,X,14,10.43,0
4893,1,9509,9510,0.13,2,F,0,6,13,0
4894,1,9410,9603,0.13,2,F,0,7,10.66,0
4895,0,8612,9511,0.34,3,F,X,19,14.37,0
4896,1,8704,9512,0.33,2,E,X,10,6.54,0
4897,4,9002,9504,0.12,1,F,0,20,11.57,0
4898,4,9509,9603,0.15,3,F,0,20,20,0
4899,0,9501,9602,0.23,4,D,X,5,5.16,0
4900,5,9202,9506,0.26,1,E,X,10,8.71,0
4901,7,8809,9511,0.16,1,F,0,15,7.72,1
4902,7,9210,9512,0.11,1,F,0,20,15.2,0
4903,0,9101,9508,0.28,1,F,X,23,18.11,0
4904,4,8811,9603,0.19,3,E,0,10,6.5,0
4905,1,8909,9512,0.23,1,E,X,10,5.47,0
4906,5,9601,9601,0.07,1,G,0,28,28,0
4907,4,8909,9601,0.32,4,D,X,5,5.3,0
4908,4,9512,9512,0.08,1,F,0,15,15,0
4909,4,8707,9602,0.18,3,E,X,5,4.54,0
4910,4,9411,9511,0.13,2,F,0,17,15.66,0
4911,0,9110,9701,0.23,3,F,X,15,11.33,0
4912,2,9510,9512,0.17,3,E,0,5,6.66,0
4913,5,9402,9512,0.12,1,F,0,15,7.75,0
4914,5,9410,9509,0.14,3,E,X,10,7.5,0
4915,0,9511,9511,0.08,1,F,0,20,20,0
4916,5,8610,9510,0.29,1,F,X,20,12.47,0
4917,6,9602,9602,0.07,1,F,0,15,15,0
4918,4,8801,9603,0.15,2,F,X,20,10.33,0
4919,2,8608,9601,0.32,3,D,X,5,4.72,0
4920,1,8612,9511,0.4,3,E,X,5,6.53,0
4921,7,9103,9511,0.1,2,F,0,21,12,0
4922,0,8801,9512,0.17,2,F,X,20,12.2,0
4923,7,9209,9510,0.07,1,F,0,20,17.33,0
4924,5,8610,9512,0.25,1,F,X,20,5.16,0
4925,7,9601,9601,0.07,1,F,0,20,20,0
4926,6,9507,9507,0.07,1,F,0,15,15,0
4927,4,9502,9602,0.21,4,E,X,8,6.33,0
4928,4,9102,9603,0.13,2,G,0,28,24.12,0
4929,2,8801,9503,0.14,1,F,X,20,8.87,0
4930,1,9210,9509,0.13,3,E,0,13,8.22,0
4931,5,9301,9510,0.22,3,E,0,6,8.7,0
4932,5,9302,9512,0.13,1,F,0,15,8.2,0
4933,6,9102,9510,0.36,2,E,X,11,9.5,1
4934,6,9301,9611,0.14,2,F,0,15,13.14,0
4935,3,9103,9511,0.12,1,F,0,19,16.6,0
4936,0,9201,9511,0.31,4,D,X,7,5,0
4937,7,8610,9602,0.21,1,E,X,10,6.14,0
4938,5,9412,9511,0.17,3,E,0,10,8.75,0
4939,0,9302,9601,0.17,4,F,X,12,12.14,0
4940,0,9102,9602,0.3,4,D,X,5,4.75,0
4941,5,8903,9512,0.23,2,F,X,20,11.37,0
4942,4,9510,9512,0.11,2,F,0,10,12.5,0
4943,1,9301,9603,0.44,4,D,X,3,3.09,0
4944,1,9601,9601,0.07,1,G,0,25,25,0
4945,3,9104,9511,0.17,1,G,0,25,16.2,0
4946,5,9507,9603,0.15,3,E,0,10,7.33,0
4947,4,9302,9512,0.13,1,F,X,15,10,0
4948,5,9601,9601,0.06,1,G,0,25,25,0
4949,1,8607,9601,0.44,3,D,X,3,3.12,0
4950,5,9002,9512,0.3,3,D,X,5,5.5,0
4951,3,8901,9512,0.09,1,F,0,20,17.85,0
4952,0,9403,9512,0.2,4,E,X,10,11.28,0
4953,7,8809,9511,0.19,2,E,0,10,8.3,0
4954,4,8612,9512,0.2,1,F,X,15,5,0
4955,2,9407,9512,0.11,1,F,0,20,15,0
4956,3,9502,9510,0.16,3,E,X,11,7.25,0
4957,1,8703,9512,0.34,4,E,X,5,3.62,0
4958,6,9402,9601,0.14,2,F,0,15,10,0
4959,1,9309,9510,0.13,1,F,0,17,12.33,0
4960,1,9501,9509,0.16,2,F,0,15,8.25,0
4961,1,8810,9605,0.17,3,E,X,10,7.9,0
4962,4,8703,9603,0.27,3,E,X,6,6.2,0
4963,0,9601,9602,0.18,3,E,0,5,6.66,0
4964,3,8801,9508,0.22,2,F,X,15,10.2,0
4965,4,8912,9512,0.08,1,F,0,20,15.5,0
4966,1,9203,9603,0.08,2,G,0,42,26,0
4967,0,9501,9512,0.09,1,F,0,20,15,0
4968,4,9004,9509,0.09,1,F,0,16,9.75,0
4969,0,9501,9506,0.09,1,F,0,16,13,0
4970,5,9409,9503,0.07,1,F,0,15,17.5,0
4971,4,9511,9511,0.06,1,G,0,25,25,0
4972,5,8809,9509,0.14,2,F,0,20,13.55,0
4973,3,8611,9512,0.27,2,E,X,10,3.25,0
4974,5,8809,9512,0.14,1,F,X,17,10,0
4975,3,9104,9603,0.18,2,F,X,16,11.6,0
4976,2,8612,9512,0.36,1,G,X,50,9.1,0
4977,0,8909,9602,0.12,1,F,0,15,8.71,0
4978,0,9407,9505,0.08,1,F,0,20,20,0
4979,7,9601,9601,0.07,1,G,0,25,25,0
4980,5,9509,9602,0.14,3,F,0,20,20,0
4981,1,9209,9508,0.11,2,F,0,15,12.2,0
4982,7,9301,9602,0.14,3,G,X,35,27.85,0
4983,0,8803,9512,0.35,4,G,X,25,15.6,0
4984,5,9301,9512,0.09,1,F,0,20,12.75,1
4985,3,9001,9601,0.25,3,F,X,19,12.5,0
4986,1,8903,9512,0.16,2,F,0,15,9,0
4987,5,9409,9512,0.08,1,F,0,20,20,0
4988,2,9411,9511,0.09,1,F,0,20,15,0
4989,6,9501,9504,0.12,2,F,0,12,12.33,0
4990,0,9501,9603,0.17,3,E,X,6,6.25,0
4991,5,9104,9601,0.19,2,E,X,10,9.81,0
4992,2,9505,9601,0.09,2,F,0,22,21,0
4993,0,8801,9504,0.27,1,F,X,16,8.95,0
4994,1,9510,9510,0.06,1,G,0,25,25,0
4995,1,8905,9504,0.25,1,F,X,16,9.66,0
4996,2,9011,9603,0.15,4,E,0,10,5.71,0
4997,2,8801,9509,0.25,1,E,X,11,6.29,0
4998,7,8802,9506,0.12,2,F,0,20,13.5,0
4999,5,9302,9508,0.09,1,F,0,20,12.5,1
5000,6,8702,9512,0.28,3,D,X,5,5.1,0
5001,5,8809,9512,0.18,3,F,X,10,9.75,0
5002,7,9309,9512,0.14,3,G,0,17,13.6,0
5003,5,8704,9602,0.16,1,E,0,10,8.25,0
5004,7,9210,9507,0.24,2,E,X,10,8.83,0
5005,7,9402,9504,0.06,1,F,0,20,12.5,0
5006,2,9410,9509,0.13,2,F,0,20,17.5,0
5007,3,8901,9602,0.14,1,F,X,15,8.88,0
5008,2,8705,9510,0.35,4,D,X,5,3.04,0
5009,1,8610,9511,0.38,2,E,X,13,6.93,0
5010,1,9002,9601,0.17,4,D,0,5,4.55,0
5011,0,9601,9601,0.07,1,F,0,15,15,0
5012,7,9504,9601,0.1,2,F,0,15,10,1
5013,5,8707,9511,0.17,2,F,0,15,9.69,0
5014,3,9601,9601,0.07,1,F,0,15,15,0
5015,7,9103,9601,0.3,2,E,X,5,5.5,0
5016,5,9209,9512,0.12,2,G,0,50,18,0
5017,2,9402,9506,0.07,1,F,0,15,10,0
5018,1,8612,9504,0.12,1,F,X,20,10,0
5019,0,8807,9603,0.19,2,E,X,9,5.72,0
5020,4,9010,9512,0.09,2,F,0,20,16.5,0
5021,2,9601,9702,0.15,1,G,0,10,12.6,0
5022,0,9602,9602,0.12,1,G,0,25,25,0
5023,0,9301,9512,0.17,3,E,0,10,4.85,0
5024,0,9210,9509,0.09,1,G,0,25,15.66,0
5025,0,9209,9510,0.43,4,D,X,5,6.09,0
5026,3,8911,9512,0.29,4,D,X,3,4.47,0
5027,0,9302,9601,0.12,2,F,0,20,14.2,0
5028,0,9002,9512,0.14,2,G,0,31,16.66,0
5029,0,8904,9512,0.18,2,G,X,50,35.43,0
5030,0,9510,9510,0.07,1,F,0,15,15,0
5031,4,9310,9505,0.17,1,F,X,20,10,0
5032,7,9011,9507,0.15,1,F,0,20,13.33,0
5033,7,8809,9508,0.12,1,G,0,35,30.75,0
5034,4,9203,9512,0.26,4,E,0,10,8.14,0
5035,1,8705,9602,0.24,2,F,X,15,10.63,0
5036,5,8909,9512,0.2,2,F,X,10,11.92,0
5037,4,9410,9508,0.17,3,E,0,7,6.6,1
5038,1,8904,9512,0.55,4,E,X,14,12.57,0
5039,0,9310,9509,0.21,2,F,X,20,14.11,0
5040,7,9506,9506,0.05,1,G,0,25,25,0
5041,7,9302,9511,0.12,1,F,0,18,11.2,0
5042,5,9310,9510,0.1,1,F,0,15,11.66,0
5043,6,9109,9512,0.11,2,F,0,50,37.33,0
5044,2,9402,9511,0.27,3,E,X,10,8.9,0
5045,0,8707,9601,0.33,1,E,X,14,9.72,0
5046,0,9510,9510,0.07,1,F,0,15,15,0
5047,1,8609,9511,0.32,2,E,X,5,7.44,0
5048,6,8910,9509,0.14,1,F,X,17,12.11,0
5049,5,9301,9601,0.09,1,F,0,20,11.66,0
5050,0,9310,9511,0.22,3,E,X,10,6.12,0
5051,3,9402,9505,0.09,1,F,0,15,10.33,0
5052,2,9002,9512,0.16,2,F,X,10,10.6,0
5053,7,9212,9512,0.12,1,G,0,30,14.4,0
5054,0,9502,9512,0.08,1,G,0,25,17.5,0
5055,7,9201,9602,0.25,3,E,0,10,7.81,0
5056,0,9407,9602,0.15,1,F,0,15,11.25,0
5057,1,9202,9601,0.16,1,F,0,15,8.25,0
5058,1,8703,9505,0.19,1,E,X,12,11.14,0
5059,5,9202,9601,0.13,1,F,X,15,9.33,0
5060,4,9412,9601,0.29,4,E,0,7,6.75,0
5061,4,8612,9603,0.5,3,D,X,6,6.18,0
5062,0,9210,9512,0.1,1,F,0,15,11.75,0
5063,0,9509,9509,0.06,1,F,0,20,20,0
5064,6,9507,9507,0.06,1,G,0,25,25,0
5065,5,9110,9512,0.17,2,E,0,10,9.11,0
5066,4,9412,9511,0.12,2,F,X,20,16,1
5067,2,9302,9512,0.1,1,F,0,20,15,0
5068,2,8609,9602,0.24,4,E,X,8,7.41,0
5069,5,9109,9512,0.29,3,E,X,10,6.72,0
5070,0,9009,9602,0.25,1,E,X,10,10.18,0
5071,5,8703,9601,0.2,3,E,X,14,9.28,0
5072,5,9309,9512,0.26,4,F,0,20,11.63,0
5073,0,9501,9512,0.16,3,E,0,10,7.5,0
5074,1,9201,9601,0.14,1,F,X,20,10.5,1
5075,4,9506,9510,0.09,2,G,0,15,20,0
5076,1,8608,9505,0.32,1,F,X,15,10.08,0
5077,5,9101,9601,0.1,1,F,0,18,12.83,0
5078,2,8910,9512,0.13,2,F,X,10,10.9,0
5079,0,8705,9511,0.27,1,E,X,11,13.36,0
5080,6,9602,9602,0.07,1,F,0,20,20,0
5081,3,9211,9504,0.14,1,F,0,16,11.33,0
5082,7,9302,9512,0.08,1,F,0,20,13,1
5083,0,9109,9509,0.11,1,F,0,15,11.66,0
5084,1,9104,9512,0.18,1,F,X,20,16.09,0
5085,0,9509,9511,0.11,2,F,0,20,15,0
5086,5,9510,9510,0.06,1,G,0,25,25,1
5087,3,9002,9602,0.43,4,D,X,8,4.03,0
5088,6,9309,9510,0.11,1,F,X,15,10.25,0
5089,0,9109,9512,0.14,1,G,X,25,12.11,0
5090,6,8910,9604,0.11,1,F,X,10,12.61,0
5091,6,9109,9507,0.1,1,G,X,25,13.6,0
5092,2,8701,9512,0.21,1,E,X,10,13.43,0
5093,0,9402,9601,0.18,4,D,0,7,5,0
5094,3,9401,9603,0.27,4,E,X,10,6.6,0
5095,3,9501,9603,0.18,3,E,X,10,8,0
5096,1,8608,9511,0.32,1,E,X,12,5.68,0
5097,2,9111,9511,0.1,1,F,0,17,10.6,0
5098,4,8909,9512,0.2,2,F,X,19,14.23,0
5099,4,9503,9603,0.1,2,G,0,26,20.33,0
5100,2,8609,9511,0.22,1,F,X,20,8,0
5101,0,9402,9512,0.2,2,F,X,20,10,0
5102,5,9310,9512,0.12,1,F,0,15,12.2,0
5103,4,9103,9503,0.08,1,F,0,20,16.66,0
5104,5,9201,9511,0.13,3,E,0,11,9.14,0
5105,7,9309,9512,0.12,2,F,0,20,10.5,0
5106,0,8810,9509,0.18,2,E,X,11,7,0
5107,4,9502,9512,0.13,1,F,0,15,11.66,0
5108,3,9501,9511,0.11,1,G,0,40,25,0
5109,2,8701,9602,0.22,1,F,X,15,12.78,0
5110,3,8608,9504,0.28,1,E,X,10,8.82,0
5111,0,9507,9507,0.08,2,G,0,25,22.5,0
5112,5,9109,9601,0.23,2,E,X,10,6.58,0
5113,3,8809,9602,0.28,1,E,X,10,7.85,0
5114,2,8911,9512,0.2,2,E,X,12,7.25,1
5115,0,9510,9510,0.05,1,G,0,50,50,0
5116,2,9204,9603,0.18,4,E,0,10,7.88,0
5117,1,9601,9601,0.07,1,F,0,15,15,0
5118,6,9102,9510,0.18,3,E,X,3,4.75,1
5119,2,8608,9601,0.29,3,D,X,9,5.95,0
5120,0,9203,9611,0.25,4,D,X,3,3.85,0
5121,5,9011,9512,0.12,1,F,0,20,10.83,0
5122,3,9301,9512,0.34,4,E,X,10,6,0
5123,3,9001,9603,0.18,3,E,0,10,10.45,0
5124,0,8701,9510,0.24,1,E,X,11,6.82,0
5125,3,9009,9511,0.2,2,F,X,10,9.28,0
5126,7,8701,9506,0.22,2,E,X,12,7.37,0
5127,7,8910,9603,0.2,4,F,X,15,11.78,0
5128,3,8909,9601,0.29,4,D,X,2,3.72,0
5129,4,9410,9504,0.1,1,G,0,25,18.33,0
5130,5,8702,9505,0.17,1,F,X,15,9.81,0
5131,4,8707,9603,0.19,2,G,X,50,48.59,0
5132,4,8909,9512,0.28,3,D,X,5,4.56,0
5133,5,9010,9609,0.13,1,F,X,20,15.27,0
5134,6,9402,9512,0.05,1,G,0,25,20,0
5135,4,9602,9602,0.06,1,G,0,100,100,0
5136,4,9502,9603,0.17,3,E,X,6,6,0
5137,4,9111,9601,0.22,2,E,X,10,7.07,0
5138,0,9510,9601,0.11,2,F,0,20,15,0
5139,2,8909,9507,0.16,1,F,X,15,15.54,0
5140,0,9209,9512,0.13,3,E,X,10,9.25,0
5141,5,8608,9601,0.21,3,D,X,3,5.35,1
5142,0,8612,9509,0.24,1,F,X,20,11.47,0
5143,0,9601,9601,0.09,1,F,0,15,15,0
5144,0,9103,9511,0.08,1,G,0,25,18.75,0
5145,6,8912,9702,0.33,3,D,X,6,5.51,1
5146,2,9009,9510,0.13,1,F,X,15,11.5,0
5147,1,8705,9508,0.17,1,G,0,35,17.5,0
5148,0,9109,9603,0.1,1,F,0,15,14.4,0
5149,7,8912,9512,0.13,1,G,X,50,39.55,0
5150,5,9509,9509,0.07,1,F,0,15,15,0
5151,0,8704,9511,0.29,3,D,X,5,5.63,0
5152,3,9005,9511,0.17,2,E,X,14,8.55,0
5153,4,8911,9509,0.2,1,E,X,14,8.69,0
5154,0,8909,9505,0.37,1,E,X,10,8.45,0
5155,4,9510,9510,0.06,1,F,0,20,20,0
5156,4,9305,9601,0.09,1,F,0,20,13.25,0
5157,4,9407,9602,0.34,4,F,X,15,9.09,0
5158,4,8811,9612,0.18,1,E,X,10,7.3,0
5159,4,9411,9508,0.09,1,F,0,20,15,0
5160,0,9312,9506,0.15,1,F,0,20,13.4,0
5161,4,9510,9601,0.11,2,F,0,20,15,0
5162,0,9210,9508,0.09,1,F,0,20,17.5,0
5163,7,9010,9512,0.15,1,F,X,20,19,1
5164,5,9501,9512,0.18,3,E,0,10,6.25,0
5165,4,9111,9512,0.09,2,F,0,20,16.66,0
5166,6,9402,9603,0.21,3,F,X,20,14.12,0
5167,0,8910,9511,0.32,2,E,X,10,7.31,0
5168,2,9409,9602,0.16,3,E,0,12,9.6,0
5169,4,8608,9509,0.25,1,E,0,10,5.31,0
5170,0,9501,9601,0.4,4,E,X,10,9.2,0
5171,7,9002,9508,0.11,1,G,X,25,16,0
5172,0,8912,9511,0.45,4,D,X,6,5.44,0
5173,6,8905,9603,0.11,1,F,0,21,11.71,0
5174,3,9209,9506,0.16,2,F,0,15,7.14,0
5175,2,8608,9603,0.21,2,E,X,10,5.15,0
5176,4,8801,9603,0.38,3,E,X,10,5.8,0
5177,1,9509,9612,0.11,2,G,X,35,27.5,0
5178,6,8608,9601,0.16,1,F,X,15,9.58,0
5179,0,9002,9603,0.1,1,G,0,25,16.33,0
5180,7,9002,9601,0.1,1,G,X,25,16,0
5181,4,9502,9601,0.1,1,F,0,15,10,0
5182,4,8909,9701,0.25,2,F,X,15,13.36,0
5183,2,9506,9511,0.09,2,F,0,20,20,0
5184,0,8610,9507,0.31,1,F,X,19,12.46,0
5185,1,9401,9601,0.25,4,D,X,8,6.57,0
5186,7,9103,9602,0.12,1,F,0,20,14,0
5187,2,9101,9512,0.11,1,F,0,15,7.8,0
5188,1,9109,9511,0.1,2,F,0,15,10,0
5189,4,8610,9601,0.2,1,E,X,14,8.28,1
5190,1,9210,9602,0.22,4,F,X,16,12.45,0
5191,4,8804,9512,0.16,2,E,X,10,7.81,0
5192,0,8804,9603,0.23,3,G,0,26,15.75,0
5193,4,9601,9601,0.07,1,F,0,20,20,0
5194,0,9410,9511,0.25,4,E,X,13,8,0
5195,4,9310,9603,0.23,3,G,X,20,28.2,0
5196,0,9309,9511,0.06,1,G,0,25,17.5,0
5197,2,8612,9603,0.28,2,E,X,8,6.78,0
5198,7,9503,9602,0.08,1,G,0,30,27.5,0
5199,2,8909,9602,0.18,3,D,X,4,8.86,0
5200,2,9410,9601,0.09,1,G,0,25,22.5,0
5201,4,9501,9603,0.23,4,F,X,9,9.66,0
5202,7,8611,9504,0.32,1,E,X,10,8.8,0
5203,1,8812,9602,0.29,4,D,X,5,3.8,0
5204,4,8905,9512,0.16,3,E,0,12,7.8,0
5205,6,9201,9601,0.32,3,F,X,16,10.4,0
5206,7,8707,9601,0.24,3,D,X,5,6.22,0
5207,1,8701,9702,0.4,1,F,0,21,14.5,0
5208,3,8809,9511,0.35,4,D,X,3,5.09,0
5209,0,8801,9506,0.22,1,E,X,13,8.93,0
5210,4,9103,9603,0.32,4,D,X,3,3.12,0
5211,7,9412,9602,0.08,1,G,0,35,27.5,0
5212,1,9009,9510,0.12,1,F,0,15,8.71,0
5213,1,8704,9509,0.24,2,F,X,20,9.33,0
5214,5,9103,9603,0.13,1,F,0,15,9.8,0
5215,6,9507,9603,0.15,3,E,X,13,11.66,0
5216,2,8904,9603,0.19,1,E,X,10,10,0
5217,3,9002,9509,0.18,2,E,X,14,10.6,0
5218,5,9207,9603,0.1,1,G,0,25,21,0
5219,2,8401,9512,0.2,1,G,0,80,54.44,0
5220,6,8811,9701,0.22,3,F,X,10,15.65,0
5221,5,9310,9512,0.16,1,F,X,15,11.33,0
5222,1,9310,9512,0.07,1,F,0,15,12.5,0
5223,2,8810,9504,0.2,1,F,X,20,15.14,0
5224,7,9310,9602,0.13,2,F,0,15,9.8,0
5225,0,8801,9504,0.18,1,G,X,25,18.46,0
5226,4,8905,9601,0.26,4,F,X,15,11.82,0
5227,0,9209,9512,0.17,3,F,0,6,9.37,0
5228,3,9501,9508,0.12,1,F,0,20,11.66,0
5229,2,9309,9512,0.12,2,F,0,15,12.5,0
5230,1,8610,9601,0.27,1,G,X,25,10,0
5231,4,8707,9512,0.17,1,G,0,25,8.36,0
5232,5,9011,9601,0.18,1,G,X,25,11.09,0
5233,6,9402,9511,0.1,1,F,0,15,10.33,0
5234,2,8612,9611,0.29,1,E,X,10,7.87,0
5235,6,8612,9510,0.42,4,E,X,10,4.94,0
5236,4,9601,9601,0.09,1,F,0,15,15,0
5237,4,8809,9511,0.24,1,F,X,18,11.93,0
5238,7,9510,9510,0.07,1,F,0,15,15,0
5239,4,8611,9610,0.13,2,G,0,10,15.77,0
5240,6,8610,9512,0.42,4,E,X,2,3.16,0
5241,5,9501,9506,0.09,1,F,0,20,15,1
5242,0,9402,9512,0.08,2,G,0,20,21.66,0
5243,4,9302,9601,0.24,4,D,0,5,6.22,0
5244,6,8910,9512,0.12,1,F,0,15,9.42,0
5245,6,9103,9504,0.16,1,G,X,30,19.09,0
5246,0,9510,9510,0.07,1,F,0,20,20,0
5247,2,8905,9601,0.3,4,D,X,5,4.04,0
5248,2,8812,9601,0.11,1,F,0,15,8.66,0
5249,6,9509,9509,0.06,1,F,0,23,23,0
5250,6,8901,9508,0.13,1,G,X,25,19,0
5251,6,8611,9603,0.18,1,F,X,15,10.07,0
5252,5,8801,9504,0.2,1,F,X,15,7.08,0
5253,4,9309,9512,0.12,2,F,0,20,18.2,0
5254,7,9101,9511,0.23,2,E,0,11,6.53,0
5255,3,9509,9509,0.07,1,F,0,15,15,0
5256,1,9510,9510,0.08,1,F,0,15,15,0
5257,6,9602,9602,0.07,1,F,0,20,20,0
5258,4,9502,9512,0.12,2,F,0,20,13.33,0
5259,1,9010,9510,0.17,1,F,X,15,6.44,0
5260,5,9509,9509,0.07,1,F,0,15,15,0
5261,1,8609,9506,0.24,1,E,X,10,6.21,0
5262,0,9501,9507,0.08,1,F,0,16,13,0
5263,0,9410,9512,0.12,2,F,0,12,10.66,0
5264,5,9102,9505,0.16,1,G,X,25,24.28,0
5265,6,8810,9512,0.19,1,F,X,18,11.38,0
5266,2,8802,9512,0.18,4,D,X,4,4,0
5267,1,9104,9506,0.16,1,F,0,18,13,0
5268,1,8810,9504,0.27,1,F,X,15,11.47,0
5269,0,9402,9511,0.22,1,F,X,18,5.75,0
5270,3,8712,9512,0.16,4,F,X,15,12.2,0
5271,6,9602,9602,0.07,1,F,0,20,20,0
5272,5,9501,9601,0.2,4,D,X,7,6.2,0
5273,2,9002,9602,0.24,3,E,X,12,7.93,0
5274,7,9406,9506,0.15,2,F,X,10,10.6,0
5275,4,9409,9509,0.2,3,F,X,15,10.77,0
5276,3,9109,9512,0.3,2,F,X,6,10.45,0
5277,5,8610,9601,0.29,1,E,X,10,13.47,0
5278,2,9102,9512,0.13,1,F,0,15,11,0
5279,6,9405,9512,0.15,3,F,0,10,9.4,0
5280,3,9310,9603,0.23,4,D,X,7,5.22,0
5281,1,9201,9603,0.22,4,F,X,10,9.83,0
5282,7,9406,9509,0.09,2,F,0,17,15.66,0
5283,6,9001,9512,0.19,2,F,X,5,7.72,0
5284,1,8609,9507,0.24,1,E,X,10,6.17,0
5285,0,9011,9512,0.17,3,F,X,20,12,0
5286,1,9601,9601,0.07,1,G,0,28,28,0
5287,2,9309,9508,0.25,3,F,X,15,6.42,0
5288,0,8609,9509,0.24,1,F,0,18,10.73,0
5289,7,9312,9512,0.1,1,G,0,35,27.5,0
5290,0,9102,9512,0.19,2,E,X,14,9.76,0
5291,0,9312,9602,0.12,1,F,0,15,11.25,0
5292,2,8612,9603,0.15,1,F,X,20,9.9,0
5293,5,9409,9503,0.08,1,F,0,16,13,0
5294,5,9301,9507,0.09,1,F,0,15,10,0
5295,7,8712,9506,0.11,1,F,X,15,9.33,0
5296,4,9301,9512,0.39,3,D,X,9,5.82,0
