income,firstDate,lastDate,amount,freqSales,saleSizeCode,starCustomer,lastSale,avrSale,class
5,9012,9506,0.14,1,F,X,20,21.87,1
6,9112,9508,0.10,2,F,0,15,11.50,1
0,9509,9509,0.05,1,G,0,25,25.00,1
3,8612,9701,0.23,1,G,X,26,20.16,1
3,9310,9602,0.24,3,E,X,10,6.16,1
5,9004,9509,0.12,1,F,X,16,13.60,1
4,9001,9601,0.24,4,E,X,8,7.05,1
3,9404,9511,0.20,4,D,0,6,6.16,1
0,8610,9612,0.23,2,E,X,10,9.11,1
7,9412,9602,0.20,4,D,X,7,6.20,1
1,8608,9506,0.22,1,E,X,10,7.50,1
5,9506,9602,0.13,3,G,0,10,18.33,1
1,9401,9512,0.09,2,F,0,17,14.00,1
5,9310,9602,0.17,4,E,0,14,11.00,1
3,8810,9601,0.30,3,D,X,6,5.82,1
0,9012,9602,0.11,2,G,X,10,17.75,1
0,9202,9701,0.10,1,F,0,19,12.00,1
0,9407,9603,0.12,2,F,0,16,10.25,1
7,9210,9512,0.17,3,E,0,5,7.87,1
4,9101,9512,0.17,3,F,X,6,9.11,1
3,8910,9509,0.27,3,D,X,7,7.31,1
0,9510,9510,0.16,1,F,0,20,20.00,1
2,8810,9601,0.28,4,D,X,5,4.35,1
4,8811,9601,0.44,4,D,X,5,4.25,1
7,9505,9601,0.11,3,E,0,5,8.75,1
3,8807,9511,0.30,2,E,X,5,5.13,1
2,9507,9603,0.12,2,F,0,16,13.00,1
5,8702,9601,0.27,1,F,X,20,11.14,1
2,9205,9512,0.18,4,D,X,5,5.75,1
0,9410,9509,0.11,2,F,0,20,14.00,1
2,9601,9601,0.07,1,F,0,20,20.00,1
5,9009,9601,0.09,2,E,X,12,14.00,1
0,9402,9602,0.15,3,E,0,3,7.50,1
7,8706,9602,0.29,4,D,X,7,5.95,1
4,8909,9509,0.15,1,G,0,25,14.69,1
1,9402,9512,0.13,1,G,0,25,19.40,1
5,8612,9602,0.16,1,E,X,12,9.25,1
0,9510,9510,0.07,1,F,0,15,15.00,1
3,8703,9512,0.46,4,D,X,8,6.35,1
6,8609,9509,0.23,1,E,X,13,7.64,1
5,9502,9601,0.18,4,F,X,20,17.40,1
3,8612,9601,0.21,2,E,X,11,8.43,1
6,9201,9601,0.17,2,F,0,16,9.88,1
7,9109,9507,0.12,1,G,X,25,17.28,1
1,9112,9511,0.15,2,F,X,6,11.37,1
4,9210,9511,0.11,1,F,0,20,14.80,1
0,9202,9509,0.10,2,F,0,19,14.50,1
1,9102,9601,0.11,2,F,0,20,13.16,1
4,9511,9601,0.16,3,E,0,10,8.66,1
7,9504,9509,0.13,3,G,X,25,15.00,1
3,8608,9511,0.39,4,E,X,9,7.56,1
1,9310,9512,0.18,2,F,X,15,8.71,1
2,9409,9611,0.33,4,F,0,15,10.54,1
5,8610,9603,0.29,3,E,X,7,6.05,1
2,8612,9503,0.27,1,E,X,10,7.27,1
4,8612,9603,0.48,3,D,X,5,7.75,1
0,8909,9512,0.14,3,G,0,25,28.88,1
2,9401,9601,0.19,4,F,X,15,12.00,1
0,9202,9602,0.14,3,F,X,15,9.85,1
3,9103,9506,0.15,1,F,0,20,8.75,1
1,9501,9512,0.24,4,E,X,9,8.50,1
4,9307,9602,0.13,2,F,0,15,7.66,1
5,9502,9509,0.16,3,E,X,12,10.50,1
4,9509,9509,0.06,1,F,0,20,20.00,1
7,9002,9701,0.27,4,E,X,10,7.57,1
2,8809,9506,0.15,2,G,X,22,17.18,1
0,8703,9509,0.20,2,F,X,17,11.93,1
1,8702,9512,0.24,1,E,X,10,6.44,1
0,9103,9507,0.11,1,F,0,15,12.20,1
7,9410,9512,0.07,1,G,0,25,22.50,1
5,9512,9512,0.08,1,F,0,20,20.00,1
5,9509,9509,0.06,1,F,0,20,20.00,1
5,9510,9601,0.10,2,F,0,20,12.50,1
4,8903,9601,0.23,4,G,X,20,8.70,1
6,9201,9508,0.30,2,F,X,15,10.05,1
3,9302,9510,0.12,2,F,0,12,9.60,1
5,8802,9602,0.10,1,F,0,15,11.00,1
3,9111,9601,0.17,2,G,X,35,32.36,1
4,8610,9509,0.30,2,E,X,10,7.24,1
6,9603,9603,0.11,1,F,0,20,20.00,1
0,9601,9601,0.07,1,F,0,15,15.00,1
3,8611,9602,0.20,1,G,X,25,10.18,1
0,9001,9602,0.18,3,E,X,10,9.36,1
0,9103,9508,0.12,1,F,0,20,19.42,1
0,9510,9510,0.08,1,F,0,15,15.00,1
6,9404,9511,0.18,3,E,X,10,6.50,1
0,8701,9603,0.25,3,D,X,6,5.23,1
5,8801,9602,0.23,3,F,X,19,15.00,1
5,9402,9601,0.09,1,F,0,15,11.66,1
6,9301,9512,0.23,2,F,X,6,10.30,1
6,9502,9511,0.08,1,G,0,50,30.00,1
1,9101,9511,0.19,1,G,X,25,17.91,1
4,9202,9601,0.09,1,F,0,20,12.25,1
3,9109,9603,0.25,1,F,0,15,9.50,1
1,9004,9702,0.25,3,D,X,10,7.09,1
3,9411,9603,0.21,3,E,0,10,8.50,1
3,9309,9701,0.14,3,E,X,8,8.40,1
7,9012,9603,0.25,4,E,X,3,6.92,1
0,8608,9602,0.41,4,E,X,10,6.82,1
2,8704,9603,0.15,2,F,0,15,8.27,1
4,9506,9602,0.14,3,E,X,12,10.66,1
6,8812,9601,0.14,1,G,X,25,9.77,1
0,8809,9601,0.30,3,D,X,8,6.33,1
5,8812,9601,0.12,1,F,0,20,12.50,1
0,8709,9602,0.26,4,D,X,3,2.88,1
4,9003,9601,0.13,2,F,X,15,13.50,1
2,9010,9602,0.18,2,E,X,10,10.80,1
4,9105,9603,0.15,2,G,X,30,15.55,1
5,8612,9602,0.32,4,F,X,10,8.75,1
4,8609,9602,0.20,1,E,X,10,6.22,1
0,9201,9512,0.19,2,E,X,10,10.40,1
6,9409,9511,0.16,3,G,X,25,24.00,1
1,9305,9603,0.10,1,F,0,15,12.25,1
4,9110,9509,0.09,1,F,0,15,9.25,1
1,8904,9602,0.18,2,E,X,8,5.39,1
6,9009,9601,0.14,1,F,0,15,9.28,1
5,9509,9509,0.06,1,F,0,20,20.00,1
5,9210,9508,0.24,2,E,X,10,7.58,1
4,9003,9610,0.20,4,F,X,12,11.06,1
5,9601,9601,0.07,1,F,0,20,20.00,1
1,9402,9512,0.23,1,F,X,15,6.66,1
4,8704,9701,0.33,3,F,X,5,11.25,1
4,8910,9601,0.23,1,E,X,10,8.92,1
4,9310,9504,0.09,1,G,0,32,28.83,1
6,9311,9506,0.05,1,G,0,80,80.00,1
4,8809,9505,0.20,1,F,X,16,14.71,1
0,8809,9507,0.64,3,E,X,10,9.91,1
0,8609,9611,0.21,2,F,X,15,9.94,1
0,9405,9602,0.06,1,G,0,50,33.33,1
0,9301,9602,0.17,3,E,X,12,9.00,1
4,9209,9603,0.38,3,D,X,4,4.57,1
1,9102,9603,0.32,3,D,X,5,3.70,1
5,9510,9510,0.06,1,F,0,20,20.00,1
5,8910,9601,0.71,4,G,X,25,21.34,1
4,9102,9512,0.20,3,E,X,10,6.80,1
4,8612,9612,0.18,1,F,X,26,15.38,1
7,8804,9510,0.14,2,F,X,15,15.55,1
2,9111,9602,0.33,2,E,X,10,6.22,1
6,9601,9701,0.16,1,F,0,5,8.00,1
5,9001,9510,0.07,1,G,0,30,20.00,1
1,9003,9603,0.30,4,D,0,3,2.86,1
0,9310,9512,0.07,1,F,0,20,25.00,1
0,9603,9603,0.10,1,G,0,35,35.00,1
0,9506,9507,0.12,2,F,0,3,9.00,1
2,8703,9507,0.25,2,E,X,10,8.47,1
0,9507,9507,0.06,1,F,0,21,21.00,1
4,8801,9506,0.10,1,F,0,15,11.00,1
0,9101,9511,0.15,1,F,X,20,11.00,1
1,9510,9601,0.10,2,F,0,15,15.00,1
4,8702,9508,0.30,3,F,X,24,12.50,1
6,8809,9511,0.33,1,E,X,10,3.00,1
0,8909,9506,0.14,1,F,X,15,10.50,1
4,9503,9602,0.25,4,D,X,5,5.16,1
4,8612,9512,0.23,3,D,X,9,7.76,1
6,9210,9512,0.23,3,E,X,14,6.20,1
3,8608,9601,0.27,3,E,X,10,7.61,1
0,8703,9602,0.30,4,D,X,7,5.45,1
4,8803,9510,0.24,1,E,X,10,7.43,1
2,8610,9512,0.22,2,E,X,14,7.08,1
0,9402,9512,0.28,4,D,X,5,3.20,1
0,9509,9511,0.11,2,F,0,10,15.00,1
2,8608,9610,0.25,3,E,X,10,9.81,1
0,9309,9602,0.08,1,G,0,25,15.00,1
2,8610,9702,0.30,3,E,X,10,7.62,1
2,8607,9510,0.18,2,E,X,11,9.00,1
0,9602,9602,0.07,1,F,0,20,20.00,1
0,9102,9601,0.48,4,D,X,3,3.75,1
1,8608,9702,0.24,2,E,X,13,8.61,1
0,9409,9511,0.10,2,F,0,16,13.33,1
1,8809,9511,0.32,2,F,0,20,7.30,1
4,9601,9601,0.07,1,F,0,15,15.00,1
0,9201,9512,0.22,3,E,0,10,7.50,1
6,9501,9601,0.24,4,E,X,5,5.66,1
4,9405,9507,0.08,1,F,0,15,10.00,1
0,9011,9506,0.12,2,G,0,30,23.85,1
4,9603,9603,0.11,1,F,0,15,15.00,1
0,9010,9510,0.10,2,G,X,26,16.50,1
0,8704,9512,0.21,3,E,X,10,13.57,1
4,9010,9510,0.16,1,F,X,19,15.44,1
6,9011,9702,0.12,1,G,X,25,24.16,1
4,9602,9602,0.07,1,F,0,15,15.00,1
5,8910,9511,0.15,2,F,0,15,11.12,1
0,9001,9512,0.21,3,F,X,10,10.83,1
0,9301,9512,0.52,4,F,0,10,10.83,1
6,9509,9509,0.07,1,F,0,15,15.00,1
4,9507,9507,0.10,1,F,0,15,15.00,1
6,9204,9505,0.10,1,G,0,30,20.20,1
1,9310,9601,0.17,4,E,X,10,8.16,1
0,9302,9601,0.22,2,F,X,20,15.20,1
2,9010,9512,0.21,2,E,X,10,5.25,1
3,8609,9603,0.50,4,D,X,4,5.00,1
1,8810,9512,0.21,2,E,X,10,4.84,1
5,8704,9602,0.24,4,D,X,7,6.46,1
7,9309,9601,0.15,1,F,0,15,9.16,1
0,8702,9603,0.34,3,D,X,6,4.66,1
0,8611,9512,0.28,3,D,X,6,4.95,1
2,9302,9508,0.15,1,G,0,25,12.00,1
6,9002,9512,0.25,4,G,X,50,17.52,1
3,8804,9603,0.30,3,E,0,5,4.10,1
7,9301,9512,0.11,1,G,0,25,14.20,1
4,9402,9601,0.22,2,G,X,50,26.37,1
0,9601,9601,0.07,1,G,0,25,25.00,1
2,9004,9510,0.17,2,E,X,12,10.27,1
0,9602,9602,0.07,1,F,X,20,20.00,1
0,9110,9506,0.19,1,F,X,20,9.27,1
2,8612,9702,0.41,3,E,X,5,5.19,1
6,9411,9512,0.16,3,E,0,14,12.50,1
2,9310,9505,0.29,3,F,X,15,9.27,1
0,9601,9603,0.13,2,F,0,15,17.50,1
2,9410,9511,0.13,2,F,X,5,8.33,1
4,9104,9602,0.50,4,F,X,10,9.55,1
3,9201,9609,0.16,1,F,0,15,10.72,1
0,8609,9512,0.28,4,E,X,10,6.61,1
2,8704,9612,0.35,3,E,X,5,6.04,1
0,9502,9509,0.09,1,F,0,16,13.00,1
1,8705,9512,0.24,2,E,X,10,9.11,1
7,8902,9512,0.17,1,E,X,10,10.81,1
1,9501,9602,0.26,4,D,X,7,5.85,1
6,9302,9610,0.13,1,F,X,0,12.33,1
1,8608,9505,0.35,3,E,X,10,8.98,1
2,9201,9506,0.08,1,G,0,42,31.75,1
3,8810,9601,0.27,2,F,X,15,6.62,1
0,9501,9603,0.08,1,F,0,15,12.50,1
4,9103,9509,0.12,1,F,0,20,17.85,1
3,8909,9507,0.19,3,E,X,10,7.25,1
6,9410,9511,0.16,1,F,0,20,16.00,1
4,9508,9508,0.06,1,G,0,25,25.00,1
5,9509,9509,0.06,1,G,0,28,28.00,1
6,9302,9603,0.13,1,F,0,15,9.00,1
4,9201,9509,0.13,2,F,0,15,10.33,1
2,9011,9512,0.25,4,D,X,5,4.71,1
6,8809,9512,0.26,3,E,X,12,9.21,1
0,9201,9601,0.14,3,E,0,5,6.20,1
4,9409,9603,0.15,3,D,X,6,4.16,1
5,9104,9508,0.20,1,F,X,20,16.09,1
5,8611,9612,0.30,1,F,X,15,15.14,1
5,9005,9603,0.16,3,F,X,15,9.55,1
1,8608,9603,0.35,4,D,X,5,2.47,1
7,8901,9602,0.29,1,E,X,14,8.47,1
0,8711,9602,0.21,4,E,X,10,7.37,1
0,9407,9510,0.13,3,E,0,10,10.75,1
7,8809,9601,0.14,3,G,X,25,19.66,1
1,9409,9508,0.20,3,E,0,10,8.33,1
5,9512,9608,0.12,1,G,0,50,68.80,1
4,8704,9505,0.22,1,F,X,15,8.21,1
0,9111,9512,0.28,3,D,X,5,5.82,1
2,9506,9701,0.16,3,F,0,15,16.00,1
5,9109,9505,0.09,1,F,0,15,10.00,1
5,8703,9601,0.31,3,D,X,5,5.69,1
2,9002,9603,0.16,4,F,X,20,13.90,1
4,9301,9606,0.21,3,F,X,15,12.00,1
5,9310,9511,0.09,1,F,0,15,10.33,1
3,9209,9603,0.20,3,F,X,15,20.00,1
1,8804,9512,0.23,3,E,X,12,12.66,1
6,9004,9510,0.27,3,E,X,13,10.30,1
1,8708,9608,0.20,1,E,X,10,9.38,1
0,9204,9512,0.28,4,E,X,10,6.53,1
5,9309,9512,0.11,1,G,0,25,16.25,1
3,9401,9509,0.05,1,G,0,25,25.00,1
4,8801,9701,0.20,1,F,X,14,13.81,1
0,9010,9512,0.08,1,G,0,50,24.00,1
1,9501,9603,0.10,1,F,0,15,10.00,1
0,9602,9602,0.14,1,F,0,15,15.00,1
2,9009,9612,0.15,1,F,X,20,11.92,1
1,8611,9601,0.19,3,F,X,15,7.50,1
1,8703,9602,0.31,3,E,X,6,5.66,1
4,9401,9512,0.06,1,F,0,17,16.00,1
4,8703,9508,0.32,1,E,X,10,10.56,1
0,9311,9503,0.17,1,F,0,15,9.00,1
0,9412,9512,0.20,3,E,X,14,8.60,1
6,9101,9604,0.50,4,E,X,10,5.66,1
5,8608,9507,0.26,1,E,X,10,10.58,1
2,9310,9512,0.18,3,E,0,10,6.85,1
7,9402,9602,0.23,4,E,0,12,9.00,1
7,8607,9702,0.22,2,E,X,5,6.12,1
0,9401,9506,0.21,2,F,X,13,9.71,1
1,9402,9603,0.18,3,F,X,6,9.28,1
1,9401,9602,0.21,4,D,X,5,4.57,1
1,8809,9512,0.31,4,D,X,5,3.78,1
7,9501,9511,0.12,1,F,0,20,13.66,1
0,9310,9512,0.21,3,E,0,12,10.00,1
5,8609,9602,0.26,4,E,X,10,5.67,1
5,9310,9601,0.25,4,F,0,15,11.90,1
5,9110,9601,0.16,2,F,X,24,13.66,1
6,9209,9511,0.24,2,E,X,10,6.33,1
0,9503,9508,0.12,2,G,0,25,21.66,1
4,9602,9603,0.12,2,F,0,10,12.50,1
0,8610,9512,0.30,1,E,X,10,8.91,1
5,9302,9504,0.08,1,F,0,17,9.66,1
5,8703,9602,0.13,3,E,0,13,7.33,1
6,9501,9512,0.20,3,E,X,8,7.20,1
7,8703,9509,0.16,3,G,X,30,18.08,1
3,9401,9602,0.24,4,F,X,13,10.44,1
5,8806,9602,0.13,2,G,X,25,13.37,1
3,9002,9512,0.24,4,E,0,5,6.85,1
5,8608,9512,0.19,1,F,X,24,12.93,1
3,9209,9512,0.10,1,F,0,15,9.50,1
7,9209,9505,0.13,1,F,0,15,12.00,1
6,9310,9610,0.13,1,G,X,25,25.00,1
5,9406,9602,0.18,3,E,0,10,7.00,1
5,8902,9509,0.26,2,F,X,15,8.91,1
6,8611,9512,0.35,3,D,X,5,4.88,1
5,9202,9702,0.32,4,F,X,21,17.05,1
4,8802,9609,0.19,2,E,X,3,5.14,1
4,8608,9603,0.45,4,E,X,6,12.83,1
4,8608,9512,0.18,3,G,0,30,15.53,1
3,9003,9511,0.08,1,F,0,15,13.33,1
3,9512,9512,0.08,1,F,0,20,20.00,1
3,9102,9512,0.17,4,E,0,10,7.40,1
7,8811,9602,0.15,1,F,X,21,10.80,1
0,8812,9512,0.14,1,G,0,25,20.80,1
1,8612,9512,0.16,3,F,0,20,13.72,1
2,8704,9603,0.14,1,F,X,17,11.72,1
0,8701,9512,0.32,4,D,X,7,7.07,1
0,9001,9511,0.10,1,F,X,20,12.40,1
2,9004,9512,0.33,4,D,X,5,7.55,1
1,8710,9603,0.53,4,D,X,6,4.24,1
2,9210,9602,0.11,2,F,0,15,10.25,1
7,9309,9505,0.14,1,F,0,15,13.00,1
6,9310,9511,0.11,1,F,0,15,11.50,1
3,8610,9603,0.21,1,F,X,19,9.75,1
0,9109,9603,0.29,2,F,X,15,14.25,1
0,9209,9512,0.11,2,G,0,20,18.40,1
3,9201,9507,0.12,1,F,0,15,10.66,1
2,9502,9603,0.24,4,D,X,6,6.33,1
5,8705,9601,0.16,2,E,0,14,9.36,1
2,9101,9601,0.17,4,E,0,12,9.11,1
4,8809,9512,0.26,3,E,X,10,7.83,1
1,9002,9512,0.22,4,D,0,3,3.09,1
0,9409,9609,0.14,2,F,0,25,16.00,1
3,9511,9511,0.06,1,F,0,15,15.00,1
0,9401,9512,0.25,4,D,X,5,5.50,1
6,8702,9511,0.15,1,F,X,18,10.00,1
0,9503,9602,0.08,1,G,0,30,20.00,1
5,8703,9603,0.33,3,E,X,10,7.03,1
0,8608,9507,0.30,1,E,X,11,6.04,1
0,9110,9512,0.29,4,E,X,14,10.11,1
3,9501,9602,0.24,4,D,X,5,5.33,1
0,9501,9603,0.25,4,D,X,4,4.33,1
6,9011,9510,0.27,3,E,X,5,6.56,1
3,8702,9508,0.31,3,E,X,5,5.94,1
2,8804,9601,0.30,3,F,X,5,8.00,1
6,9601,9601,0.07,1,F,0,15,15.00,1
5,8612,9509,0.16,1,F,0,15,9.09,1
0,9506,9603,0.30,3,F,X,15,15.00,1
4,9408,9603,0.12,1,F,0,15,11.66,1
5,9004,9602,0.22,4,E,X,5,6.71,1
0,8608,9602,0.39,4,D,X,5,5.96,1
2,8702,9512,0.18,3,F,X,20,15.27,1
3,9301,9511,0.20,3,F,X,10,9.00,1
1,9010,9702,0.28,4,F,X,14,11.29,1
0,9003,9701,0.17,2,F,X,14,11.62,1
5,9501,9602,0.16,3,E,X,10,8.75,1
4,9410,9601,0.14,3,G,0,50,26.25,1
7,9310,9603,0.36,4,F,X,15,12.20,1
1,8902,9603,0.13,2,G,0,50,24.44,1
6,8809,9601,0.38,1,E,X,14,8.75,1
5,9411,9505,0.15,2,F,0,15,12.50,1
4,8804,9512,0.17,2,E,X,10,8.90,1
7,9009,9603,0.26,2,F,X,16,11.11,1
5,9511,9511,0.07,1,F,0,15,15.00,1
1,9501,9601,0.20,3,E,X,10,7.20,1
3,9101,9505,0.30,1,E,X,12,7.93,1
2,9510,9510,0.07,1,F,0,15,15.00,1
4,9402,9603,0.17,3,F,X,10,9.83,1
5,9509,9509,0.06,1,F,0,20,20.00,1
2,8702,9601,0.12,2,F,0,15,14.00,1
2,9005,9512,0.30,4,D,X,5,5.23,1
6,9409,9512,0.20,4,E,X,13,11.66,1
6,8704,9511,0.36,3,D,X,4,3.50,1
6,8809,9512,0.18,2,E,X,10,9.53,1
4,8910,9512,0.12,1,F,0,15,10.14,1
5,9507,9512,0.09,2,F,0,20,12.50,1
0,9009,9512,0.29,2,E,X,13,10.33,1
3,9101,9602,0.17,3,E,X,5,6.12,1
4,9601,9601,0.06,1,F,0,15,15.00,1
5,9501,9603,0.19,3,E,X,5,7.50,1
7,9402,9509,0.19,3,E,0,10,4.50,1
2,8610,9512,0.22,2,E,X,10,8.38,1
6,9009,9603,0.21,2,E,X,10,6.83,1
7,8912,9512,0.10,1,G,0,50,30.83,1
6,8711,9506,0.12,1,F,X,18,11.14,1
5,8802,9603,0.21,3,D,X,5,5.85,1
0,9311,9512,0.07,2,G,0,50,87.50,1
5,8706,9505,0.22,1,E,X,11,6.94,1
6,9002,9601,0.10,1,F,X,20,21.16,1
5,9002,9602,0.21,2,F,0,20,14.70,1
5,9401,9512,0.31,4,D,X,6,4.40,1
4,9109,9512,0.20,4,D,X,9,6.90,1
6,9203,9506,0.38,3,D,X,8,7.68,1
0,9601,9601,0.05,1,G,0,25,25.00,1
7,9502,9510,0.15,3,E,X,10,5.75,1
4,9110,9602,0.14,2,F,0,20,9.25,1
6,8802,9507,0.13,1,F,0,15,11.00,1
0,9407,9601,0.10,1,G,0,25,18.33,1
2,8809,9508,0.25,1,F,X,15,10.35,1
2,8609,9601,0.34,3,D,X,5,4.03,1
0,9009,9608,0.46,4,E,X,10,8.00,1
0,9102,9601,0.33,4,D,X,5,4.84,1
0,9111,9512,0.27,3,E,X,10,9.58,1
0,9009,9504,0.12,1,F,0,20,7.83,1
0,8701,9701,0.31,2,E,X,10,9.26,1
2,8612,9510,0.20,1,E,X,10,7.64,1
2,9309,9508,0.13,1,F,0,19,10.00,1
6,9102,9602,0.10,1,F,0,17,10.60,1
5,9005,9512,0.15,2,E,0,10,11.00,1
0,8707,9510,0.18,1,F,X,15,9.72,1
4,9506,9601,0.18,4,E,X,5,6.25,1
5,9111,9511,0.22,2,E,X,10,8.27,1
5,8610,9603,0.30,3,E,X,13,9.71,1
2,9204,9603,0.17,1,F,X,20,11.11,1
2,9502,9511,0.08,1,G,0,25,20.00,1
1,9310,9511,0.26,3,E,X,8,5.50,1
4,8609,9511,0.56,3,D,X,5,2.97,1
2,9402,9602,0.23,4,D,X,5,5.77,1
4,9401,9510,0.13,2,G,X,30,22.00,1
7,9602,9602,0.07,1,G,0,25,25.00,1
4,8809,9508,0.37,2,E,X,11,7.82,1
5,8801,9602,0.27,3,D,X,6,5.35,1
2,9508,9508,0.08,1,F,0,20,20.00,1
0,9004,9512,0.33,4,E,X,5,7.09,1
6,8909,9508,0.28,1,G,X,25,24.26,1
3,9201,9512,0.09,1,G,0,25,11.75,1
1,8710,9512,0.39,2,E,X,10,3.85,1
4,8610,9601,0.31,3,D,X,7,3.02,1
7,9103,9512,0.21,4,E,0,13,9.09,1
0,8812,9512,0.19,3,G,0,100,18.18,1
7,8911,9603,0.17,3,E,X,10,7.50,1
5,9401,9512,0.20,3,E,X,10,7.14,1
0,9401,9602,0.20,3,E,0,6,8.33,1
0,9201,9702,0.34,4,E,X,5,7.66,1
0,8801,9509,0.11,1,F,0,20,20.71,1
7,9409,9603,0.11,1,F,0,20,15.00,1
6,8702,9510,0.43,4,G,X,60,8.88,1
5,9310,9504,0.08,1,F,0,20,11.66,1
3,9506,9603,0.18,4,E,0,10,11.00,1
2,9201,9512,0.20,3,E,0,11,7.60,1
0,8701,9601,0.27,2,E,X,10,8.41,1
5,9501,9603,0.19,4,E,X,9,8.40,1
0,8910,9509,0.34,3,D,X,5,3.25,1
5,9302,9603,0.13,2,F,0,11,8.66,1
5,8609,9509,0.20,1,F,X,20,13.73,1
1,8403,9702,0.47,4,E,X,12,9.55,1
2,9402,9512,0.35,4,D,X,3,3.16,1
4,9102,9601,0.18,2,F,X,15,12.30,1
2,9202,9508,0.22,2,E,X,14,12.25,1
3,9410,9511,0.18,4,E,0,14,12.80,1
4,9601,9601,0.07,1,F,0,20,20.00,1
3,9303,9601,0.19,3,E,X,10,7.62,1
5,8711,9507,0.21,2,F,X,20,10.18,1
0,8801,9504,0.16,1,F,0,20,11.81,1
0,8801,9504,0.16,1,F,X,18,10.66,1
2,8702,9601,0.28,3,E,X,10,5.30,1
0,9302,9603,0.19,4,D,0,6,5.42,1
1,9102,9601,0.18,1,F,X,17,10.85,1
3,9410,9512,0.16,3,G,0,25,11.00,1
7,9001,9512,0.22,1,E,X,10,9.78,1
7,9404,9510,0.14,2,F,0,20,13.40,1
5,9001,9512,0.19,4,E,0,7,6.11,1
0,8802,9606,0.22,2,E,X,10,7.40,1
7,8608,9601,0.30,4,D,X,8,5.10,1
5,8805,9603,0.47,4,D,X,3,3.57,1
4,9203,9509,0.10,1,F,0,15,7.50,1
1,9409,9511,0.16,3,E,X,6,6.00,1
5,8804,9509,0.16,1,F,0,15,8.40,1
2,9603,9603,0.07,1,F,0,20,20.00,1
2,8809,9602,0.26,3,D,X,5,4.70,1
3,9504,9603,0.14,3,E,0,12,10.66,1
3,9407,9602,0.35,4,D,X,5,4.54,1
2,9003,9504,0.16,1,E,0,10,16.50,1
4,9309,9512,0.30,4,D,X,7,5.16,1
0,9111,9511,0.24,4,E,X,5,7.73,1
5,8809,9509,0.18,2,E,0,9,9.58,1
0,9102,9509,0.32,1,G,X,50,27.00,1
5,9409,9507,0.06,1,G,0,25,18.33,1
3,9310,9601,0.11,1,F,0,20,11.50,1
5,9310,9510,0.35,4,D,X,7,5.30,1
5,9410,9508,0.15,3,F,0,11,13.25,1
0,8701,9601,0.23,4,D,X,8,7.17,1
5,9206,9510,0.20,2,F,X,15,11.20,1
0,9602,9602,0.07,1,F,0,15,15.00,1
1,9110,9506,0.14,2,G,0,50,40.87,1
6,9506,9506,0.05,1,G,0,25,25.00,1
2,9409,9601,0.26,4,E,X,2,5.42,1
3,9411,9602,0.12,2,F,0,15,13.66,1
1,9102,9601,0.23,2,F,X,20,16.71,1
1,9010,9603,0.26,4,D,X,5,4.50,1
2,8909,9603,0.50,4,D,X,3,3.82,1
5,9502,9601,0.14,3,E,X,12,10.50,1
0,9010,9506,0.29,2,E,X,10,7.44,1
0,9309,9511,0.14,2,F,0,15,11.60,1
0,8610,9701,0.48,4,D,X,3,3.93,1
3,9301,9602,0.12,3,E,0,11,8.20,1
5,9103,9512,0.15,3,F,0,23,15.57,1
2,8805,9602,0.22,3,E,X,10,8.17,1
4,8909,9601,0.21,3,G,X,63,40.31,1
6,9302,9505,0.12,1,F,0,20,12.20,1
6,9004,9602,0.40,4,D,X,4,4.88,1
4,9506,9506,0.05,1,G,0,25,25.00,1
4,8704,9602,0.16,2,E,X,10,8.90,1
2,9111,9603,0.28,3,E,X,10,6.66,1
5,9511,9511,0.08,1,F,0,15,15.00,1
6,9105,9608,0.18,1,F,X,25,19.47,1
2,8801,9602,0.18,1,F,X,15,7.90,1
5,9302,9601,0.29,3,E,X,10,4.66,1
0,8704,9509,0.25,3,D,X,7,6.00,1
2,9403,9601,0.24,4,D,X,4,3.87,1
0,8608,9601,0.31,3,D,X,7,5.13,1
3,8709,9702,0.31,1,F,X,10,9.73,1
3,9508,9508,0.07,1,F,0,15,15.00,1
0,9210,9509,0.14,3,F,X,17,14.00,1
0,9501,9603,0.08,1,F,0,20,20.00,1
1,9102,9610,0.12,1,F,X,0,7.55,1
7,9110,9512,0.44,4,F,X,24,6.26,1
4,8610,9512,0.33,1,E,X,10,10.50,1
0,8704,9601,0.27,3,D,X,5,4.78,1
4,8910,9602,0.33,3,F,X,20,10.56,1
0,8703,9603,0.39,4,D,X,3,3.40,1
3,8609,9512,0.18,1,F,X,21,15.73,1
3,8702,9601,0.32,4,F,X,5,7.66,1
4,8801,9611,0.17,1,F,0,10,9.00,1
5,9502,9507,0.07,1,G,0,25,25.00,1
7,9501,9511,0.11,2,G,X,32,32.33,1
0,9001,9508,0.42,2,F,X,15,9.84,1
7,9012,9509,0.14,2,G,0,30,41.11,1
0,8809,9608,0.10,1,F,X,15,13.44,1
5,8711,9603,0.27,3,D,X,5,4.50,1
1,8707,9603,0.12,1,F,0,18,12.00,1
1,9202,9601,0.15,4,F,X,20,16.75,1
0,8705,9504,0.40,1,E,X,11,8.65,1
6,9501,9509,0.12,2,F,X,15,11.66,1
0,9309,9506,0.07,1,F,0,20,12.50,1
0,8902,9512,0.18,1,F,X,15,8.33,1
5,8801,9512,0.29,2,F,X,15,5.86,1
4,8707,9504,0.15,1,F,X,15,4.94,1
0,9110,9504,0.16,1,F,0,20,11.85,1
